stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
CPTVASNBL:4,,Captiva & Sanibel (NW Corner),,40.140627,-88.186189,1,,0,
KBYRSWD:1,,Kirby & Rosewood (NE Corner),,40.09836667,-88.27974666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyrswd,0,
WDSR:2,,Windsor Rd. (North Side),,40.08381167000001,-88.27911,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsr,0,
PACARL:3,,Penn & Carle (SW Corner),,40.10066667000001,-88.21212667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pacarl,0,
SLYBKIRA:1,,Slayback & Ira (NE Corner),,40.11720667,-88.17475167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/slybkira,0,
CFDSPFLD:2,,Springfield & Country Fair Dr. (SE),,40.11273,-88.28277833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cfdspfld,0,
ALDI150:2,,Aldi (North Side),,40.1134147644043,-88.16510009765624,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/aldi150,0,
1STGRG:2,,First & Gregory (SE Corner),,40.103915,-88.23859167,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1stgrg,0,
MNWBR:1,,Main & Webber (NE Corner),,40.11302167,-88.19912832999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnwbr,0,
BRADCRPS:1,,Bradley & Crispus (NE Corner),,40.12737333,-88.22941333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradcrps,0,
BRADDNCN:4,,Bradley & Duncan (NW Corner),,40.127789,-88.295723,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/braddncn,0,
KERCNHM:4,,Kerr & Cunningham (NW Corner),,40.12216833,-88.20198,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kercnhm,0,
RNDLFWHT:2,,Randolph & White (SE Corner),,40.11426500000001,-88.24509,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfwht,0,
MHRYCTGRV:3,,McHenry & Cottage Grove (SW Corner),,40.08780833,-88.19558167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mhryctgrv,0,
KBYCRSNT:1,,Kirby & Crescent (NE Corner),,40.09839167,-88.28158,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbycrsnt,0,
WDSRLKWD:1,,Windsor & Lakewood (NE Corner),,40.08393667,-88.29335666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrlkwd,0,
UNIHKRY:3,,University & Hickory (SW Corner),,40.11628000000001,-88.19747833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unihkry,0,
CMBLAZTEC:4,,Campbell & Aztec (NW Corner),,40.14328333000001,-88.27033667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmblaztec,0,
VINHRIS:4,,Vine & Harris (NW Corner),,40.12223,-88.25315999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinhris,0,
RMNELLIS:4,,Romine & Ellis (NW Corner),,40.12394333000001,-88.22728499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rmnellis,0,
